Date,Time,Price,Bid,Ask,Size
02/03/2020,12:35:33,127.25,127.25,127.26,200
02/03/2020,12:35:40,127.27,127.27,127.28,100
02/03/2020,12:36:07,127.25,127.23,127.24,100
02/03/2020,12:36:07,127.24,127.23,127.24,200
02/03/2020,12:36:07,127.24,127.23,127.24,200
02/03/2020,12:36:07,127.24,127.23,127.24,100
02/03/2020,12:36:07,127.24,127.23,127.24,300
02/03/2020,12:36:07,127.24,127.23,127.24,500
02/03/2020,12:36:07,127.24,127.23,127.24,200
02/03/2020,12:36:07,127.24,127.23,127.24,100
02/03/2020,12:36:07,127.24,127.23,127.24,300
02/03/2020,12:36:07,127.24,127.23,127.24,400
02/03/2020,12:36:10,127.24,127.24,127.25,160
02/03/2020,12:36:28,127.235,127.23,127.24,155
02/03/2020,12:36:33,127.24,127.23,127.24,300
02/03/2020,12:36:33,127.24,127.23,127.24,200
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.23,127.24,400
02/03/2020,12:36:33,127.24,127.24,127.25,100
02/03/2020,12:36:33,127.24,127.24,127.25,261
02/03/2020,12:36:33,127.24,127.24,127.25,400
02/03/2020,12:36:33,127.24,127.24,127.25,100
02/03/2020,12:36:33,127.24,127.24,127.25,139
02/03/2020,12:36:33,127.24,127.24,127.25,100
02/03/2020,12:36:33,127.24,127.24,127.25,100
02/03/2020,12:36:33,127.24,127.24,127.25,200
02/03/2020,12:36:33,127.24,127.24,127.25,700
02/03/2020,12:36:33,127.24,127.24,127.25,100
02/03/2020,12:36:33,127.24,127.23,127.24,300
02/03/2020,12:36:33,127.24,127.23,127.24,100
02/03/2020,12:36:33,127.24,127.24,127.24,900
02/03/2020,12:36:33,127.24,127.24,127.24,100
02/03/2020,12:36:33,127.24,127.24,127.24,400
02/03/2020,12:36:33,127.24,127.24,127.24,100
02/03/2020,12:36:33,127.24,127.24,127.24,500
02/03/2020,12:36:33,127.24,127.24,127.24,100
02/03/2020,12:36:33,127.24,127.24,127.24,100
02/03/2020,12:36:33,127.24,127.24,127.24,100
02/03/2020,12:36:33,127.24,127.24,127.24,600
02/03/2020,12:36:33,127.24,127.24,127.24,100
02/03/2020,12:36:33,127.24,127.24,127.24,200
02/03/2020,12:36:33,127.24,127.24,127.24,1100
02/03/2020,12:36:33,127.24,127.24,127.24,200
02/03/2020,12:36:33,127.24,127.24,127.24,100
02/03/2020,12:36:33,127.24,127.24,127.24,100
02/03/2020,12:36:33,127.24,127.24,127.25,200
02/03/2020,12:36:33,127.24,127.24,127.25,100
02/03/2020,12:36:33,127.25,127.24,127.25,8503
02/03/2020,12:36:34,127.235,127.24,127.25,300
02/03/2020,12:36:35,127.25,127.24,127.25,100
02/03/2020,12:36:47,127.25,127.24,127.25,100
02/03/2020,12:36:48,127.25,127.25,127.26,100
02/03/2020,12:37:07,127.26,127.26,127.27,100
02/03/2020,12:37:10,127.27,127.26,127.27,100
02/03/2020,12:37:20,127.26,127.25,127.26,100
02/03/2020,12:37:27,127.25,127.24,127.25,100
02/03/2020,12:37:32,127.2433,127.24,127.25,409
02/03/2020,12:37:41,127.25,127.25,127.26,100
02/03/2020,12:37:57,127.26,127.25,127.26,100
02/03/2020,12:37:57,127.26,127.25,127.26,100
02/03/2020,12:37:57,127.26,127.25,127.26,100
02/03/2020,12:37:57,127.26,127.25,127.26,100
02/03/2020,12:38:18,127.2344,127.23,127.24,220
02/03/2020,12:38:21,127.24,127.24,127.25,200
02/03/2020,12:38:23,127.25,127.25,127.26,100
02/03/2020,12:38:25,127.27,127.26,127.27,100
02/03/2020,12:38:36,127.25,127.25,127.25,100
02/03/2020,12:39:28,127.23,127.22,127.23,100
02/03/2020,12:39:40,127.23,127.23,127.24,206
02/03/2020,12:39:41,127.24,127.24,127.25,100
02/03/2020,12:40:00,127.26,127.26,127.27,100
02/03/2020,12:40:03,127.28,127.27,127.28,100
02/03/2020,12:40:34,127.29,127.29,127.3,100
02/03/2020,12:40:34,127.29,127.29,127.3,100
02/03/2020,12:40:36,127.29,127.28,127.29,100
02/03/2020,12:41:05,127.31,127.31,127.32,100
02/03/2020,12:41:13,127.31,127.3,127.31,100
02/03/2020,12:41:22,127.34,127.33,127.34,100
02/03/2020,12:41:49,127.35,127.34,127.35,100
02/03/2020,12:42:22,127.33,127.32,127.33,100
02/03/2020,12:42:22,127.33,127.32,127.33,100
02/03/2020,12:42:23,127.3212,127.32,127.33,100
02/03/2020,12:42:31,127.325,127.32,127.33,400
02/03/2020,12:42:31,127.325,127.32,127.33,200
02/03/2020,12:42:33,127.33,127.33,127.34,225
02/03/2020,12:42:33,127.33,127.33,127.34,100
02/03/2020,12:42:33,127.33,127.33,127.34,100
02/03/2020,12:43:41,127.33,127.32,127.33,118
02/03/2020,12:43:41,127.326,127.32,127.33,200
02/03/2020,12:43:46,127.33,127.33,127.34,100
02/03/2020,12:43:48,127.34,127.33,127.34,100
02/03/2020,12:43:50,127.335,127.33,127.34,130
02/03/2020,12:44:09,127.33,127.32,127.33,100
02/03/2020,12:44:25,127.34,127.34,127.34,225
02/03/2020,12:44:29,127.35,127.35,127.36,382
02/03/2020,12:44:40,127.34,127.34,127.35,100
02/03/2020,12:44:40,127.34,127.34,127.35,100
02/03/2020,12:44:45,127.35,127.35,127.36,123
02/03/2020,12:45:05,127.33,127.32,127.33,100
02/03/2020,12:45:05,127.33,127.32,127.33,100
02/03/2020,12:45:12,127.315,127.31,127.32,100
02/03/2020,12:45:24,127.3,127.3,127.31,100
02/03/2020,12:45:24,127.3,127.3,127.31,225
02/03/2020,12:45:25,127.3064,127.3,127.31,108
02/03/2020,12:45:36,127.31,127.3,127.31,1302
02/03/2020,12:45:36,127.305,127.3,127.31,200
02/03/2020,12:46:32,127.31,127.31,127.32,225
02/03/2020,12:46:35,127.32,127.32,127.33,100
02/03/2020,12:46:40,127.34,127.34,127.35,100
02/03/2020,12:46:43,127.345,127.34,127.35,100
02/03/2020,12:47:28,127.36,127.36,127.37,225
02/03/2020,12:47:51,127.388,127.38,127.39,628
02/03/2020,12:47:52,127.3879,127.38,127.39,735
02/03/2020,12:47:57,127.388,127.38,127.39,158
02/03/2020,12:48:02,127.4,127.4,127.4,100
02/03/2020,12:48:02,127.4,127.4,127.4,200
02/03/2020,12:48:22,127.4001,127.4,127.41,170
02/03/2020,12:48:27,127.4011,127.4,127.41,234
02/03/2020,12:48:37,127.39,127.39,127.4,100
02/03/2020,12:48:44,127.4,127.4,127.41,225
02/03/2020,12:49:32,127.41,127.41,127.42,225
02/03/2020,12:49:32,127.415,127.41,127.42,100
02/03/2020,12:49:32,127.415,127.41,127.42,100
02/03/2020,12:50:03,127.4,127.4,127.41,100
02/03/2020,12:50:10,127.41,127.4,127.41,100
02/03/2020,12:50:11,127.405,127.4,127.41,100
02/03/2020,12:50:24,127.4,127.39,127.4,100
02/03/2020,12:50:24,127.4,127.39,127.4,100
02/03/2020,12:50:33,127.41,127.41,127.42,101
02/03/2020,12:50:37,127.41,127.4,127.41,100
02/03/2020,12:50:42,127.4,127.4,127.41,100
02/03/2020,12:50:43,127.4,127.39,127.4,100
02/03/2020,12:50:47,127.4,127.4,127.41,100
02/03/2020,12:50:59,127.4,127.39,127.4,100
02/03/2020,12:51:21,127.41,127.41,127.42,100
02/03/2020,12:51:21,127.42,127.42,127.43,100
02/03/2020,12:51:51,127.43,127.42,127.43,100
02/03/2020,12:52:05,127.42,127.42,127.43,200
02/03/2020,12:52:27,127.42,127.41,127.42,100
02/03/2020,12:52:30,127.42,127.42,127.43,100
02/03/2020,12:52:30,127.42,127.42,127.43,100
02/03/2020,12:52:30,127.42,127.42,127.43,100
02/03/2020,12:52:30,127.42,127.42,127.43,100
02/03/2020,12:52:45,127.415,127.41,127.42,100
02/03/2020,12:53:13,127.41,127.4,127.41,100
02/03/2020,12:53:13,127.4,127.39,127.4,100
02/03/2020,12:53:24,127.395,127.39,127.4,100
02/03/2020,12:53:30,127.39,127.38,127.39,100
02/03/2020,12:53:39,127.4,127.39,127.4,100
02/03/2020,12:53:55,127.4,127.39,127.4,255
02/03/2020,12:54:06,127.4,127.4,127.41,100
02/03/2020,12:54:06,127.41,127.41,127.42,100
02/03/2020,12:54:24,127.44,127.43,127.44,100
02/03/2020,12:54:24,127.44,127.43,127.44,200
02/03/2020,12:54:24,127.44,127.43,127.44,100
02/03/2020,12:54:40,127.44,127.44,127.45,100
02/03/2020,12:55:02,127.435,127.43,127.44,100
02/03/2020,12:55:06,127.42,127.41,127.42,100
02/03/2020,12:55:17,127.43,127.42,127.43,100
02/03/2020,12:55:22,127.422,127.42,127.43,500
02/03/2020,12:55:23,127.43,127.43,127.44,200
02/03/2020,12:55:24,127.44,127.44,127.45,100
02/03/2020,12:55:32,127.46,127.45,127.46,100
02/03/2020,12:56:02,127.45,127.44,127.45,100
02/03/2020,12:56:14,127.47,127.46,127.47,100
02/03/2020,12:56:23,127.46,127.46,127.47,100
02/03/2020,12:56:24,127.46,127.45,127.46,200
02/03/2020,12:56:28,127.4476,127.44,127.45,147
02/03/2020,12:56:29,127.44,127.44,127.45,126
02/03/2020,12:56:31,127.4464,127.44,127.45,121
02/03/2020,12:56:33,127.445,127.44,127.45,100
02/03/2020,12:56:54,127.41,127.41,127.42,191
02/03/2020,12:56:58,127.42,127.41,127.42,100
02/03/2020,12:57:09,127.42,127.42,127.43,138
02/03/2020,12:57:10,127.43,127.43,127.44,100
02/03/2020,12:57:11,127.44,127.43,127.44,100
02/03/2020,12:57:48,127.44,127.44,127.45,200
02/03/2020,12:57:48,127.44,127.44,127.45,173
02/03/2020,12:58:10,127.45,127.45,127.46,100
02/03/2020,12:58:23,127.45,127.45,127.46,200
02/03/2020,12:58:46,127.4534,127.45,127.46,685
02/03/2020,12:59:02,127.4639,127.46,127.47,196
02/03/2020,12:59:20,127.46,127.46,127.47,100
02/03/2020,12:59:20,127.46,127.46,127.47,100
02/03/2020,12:59:20,127.46,127.46,127.47,100
02/03/2020,12:59:20,127.46,127.46,127.47,100
02/03/2020,12:59:20,127.46,127.46,127.47,100
02/03/2020,12:59:25,127.47,127.47,127.48,156
02/03/2020,12:59:38,127.453,127.45,127.46,200
02/03/2020,12:59:38,127.453,127.45,127.46,1022
02/03/2020,12:59:38,127.45,127.44,127.45,100
02/03/2020,12:59:55,127.46,127.45,127.46,100
02/03/2020,13:00:00,127.4657,127.46,127.47,173
02/03/2020,13:00:03,127.48,127.47,127.48,100
02/03/2020,13:00:27,127.46,127.45,127.46,100
02/03/2020,13:00:27,127.4564,127.45,127.46,165
02/03/2020,13:00:35,127.458,127.45,127.46,154
02/03/2020,13:00:45,127.45,127.44,127.45,100
02/03/2020,13:00:46,127.45,127.45,127.46,135
02/03/2020,13:00:49,127.46,127.46,127.47,100
02/03/2020,13:01:07,127.47,127.46,127.47,100
02/03/2020,13:01:53,127.43,127.42,127.43,100
02/03/2020,13:01:53,127.43,127.42,127.43,100
02/03/2020,13:02:02,127.43,127.43,127.44,100
02/03/2020,13:02:06,127.4266,127.42,127.43,200
02/03/2020,13:02:12,127.42,127.41,127.42,100
02/03/2020,13:02:14,127.4213,127.42,127.43,163
02/03/2020,13:02:44,127.41,127.41,127.42,100
02/03/2020,13:02:54,127.415,127.41,127.42,300
02/03/2020,13:03:00,127.42,127.42,127.43,100
02/03/2020,13:03:05,127.42,127.42,127.42,100
02/03/2020,13:03:05,127.42,127.42,127.43,100
02/03/2020,13:03:22,127.43,127.42,127.43,100
02/03/2020,13:03:37,127.415,127.41,127.42,200
02/03/2020,13:03:43,127.43,127.43,127.44,100
02/03/2020,13:03:50,127.44,127.44,127.45,100
02/03/2020,13:04:10,127.45,127.44,127.45,100
02/03/2020,13:04:10,127.45,127.44,127.45,100
02/03/2020,13:04:20,127.445,127.44,127.45,127
02/03/2020,13:04:21,127.45,127.45,127.46,100
02/03/2020,13:04:39,127.45,127.45,127.46,410
02/03/2020,13:04:39,127.46,127.45,127.46,800
02/03/2020,13:04:39,127.46,127.45,127.46,100
02/03/2020,13:04:39,127.46,127.45,127.46,100
02/03/2020,13:04:39,127.46,127.45,127.46,500
02/03/2020,13:04:39,127.46,127.45,127.46,100
02/03/2020,13:04:39,127.46,127.45,127.46,3059
02/03/2020,13:04:39,127.455,127.45,127.46,100
02/03/2020,13:04:39,127.455,127.45,127.46,200
02/03/2020,13:04:39,127.46,127.45,127.46,500
02/03/2020,13:04:39,127.46,127.45,127.46,100
02/03/2020,13:04:39,127.46,127.45,127.46,200
02/03/2020,13:04:39,127.46,127.45,127.46,300
02/03/2020,13:04:39,127.46,127.45,127.46,400
02/03/2020,13:04:39,127.46,127.45,127.46,100
02/03/2020,13:04:39,127.46,127.45,127.46,100
02/03/2020,13:04:39,127.46,127.45,127.46,100
02/03/2020,13:04:39,127.46,127.45,127.46,100
02/03/2020,13:04:54,127.44,127.43,127.44,100
02/03/2020,13:05:27,127.45,127.44,127.45,100
02/03/2020,13:05:33,127.455,127.45,127.46,100
02/03/2020,13:05:34,127.455,127.45,127.46,100
02/03/2020,13:05:42,127.4661,127.46,127.47,180
02/03/2020,13:05:47,127.465,127.46,127.47,100
02/03/2020,13:05:47,127.465,127.46,127.47,100
02/03/2020,13:05:51,127.465,127.46,127.47,100
02/03/2020,13:05:52,127.465,127.46,127.47,100
02/03/2020,13:05:54,127.465,127.46,127.47,100
02/03/2020,13:05:55,127.46,127.45,127.46,100
02/03/2020,13:06:04,127.46,127.46,127.47,100
02/03/2020,13:06:19,127.44,127.44,127.45,800
02/03/2020,13:06:19,127.44,127.44,127.45,800
02/03/2020,13:06:19,127.441,127.44,127.45,500
02/03/2020,13:06:19,127.441,127.44,127.45,300
02/03/2020,13:06:19,127.44,127.44,127.45,200
02/03/2020,13:06:19,127.44,127.44,127.45,200
02/03/2020,13:06:19,127.44,127.44,127.45,400
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,200
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,200
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,187
02/03/2020,13:06:19,127.44,127.44,127.45,6303
02/03/2020,13:06:19,127.45,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.44,127.45,100
02/03/2020,13:06:19,127.44,127.43,127.44,100
02/03/2020,13:06:22,127.43,127.43,127.44,332
02/03/2020,13:06:22,127.44,127.43,127.44,100
02/03/2020,13:06:40,127.42,127.42,127.43,100
02/03/2020,13:06:40,127.42,127.42,127.43,100
02/03/2020,13:06:41,127.425,127.42,127.43,100
02/03/2020,13:06:56,127.4266,127.42,127.43,469
02/03/2020,13:07:07,127.41,127.4,127.41,100
02/03/2020,13:07:16,127.4,127.39,127.4,100
02/03/2020,13:07:16,127.4,127.39,127.4,100
02/03/2020,13:07:33,127.38,127.37,127.38,100
02/03/2020,13:07:33,127.38,127.37,127.38,100
02/03/2020,13:07:36,127.38,127.38,127.39,125
02/03/2020,13:07:44,127.375,127.37,127.38,100
02/03/2020,13:07:44,127.37,127.37,127.38,200
02/03/2020,13:08:12,127.365,127.36,127.37,197
02/03/2020,13:08:13,127.365,127.36,127.37,100
02/03/2020,13:08:14,127.365,127.36,127.37,220
02/03/2020,13:08:15,127.36,127.36,127.37,150
02/03/2020,13:08:23,127.36,127.36,127.37,100
02/03/2020,13:08:23,127.36,127.36,127.37,100
02/03/2020,13:08:23,127.36,127.36,127.37,100
02/03/2020,13:08:35,127.3642,127.36,127.37,338
02/03/2020,13:08:41,127.36,127.35,127.36,100
02/03/2020,13:08:42,127.35,127.35,127.36,200
02/03/2020,13:08:49,127.36,127.36,127.37,125
02/03/2020,13:08:50,127.37,127.37,127.38,100
02/03/2020,13:08:57,127.37,127.36,127.37,100
02/03/2020,13:09:07,127.37,127.36,127.37,100
02/03/2020,13:09:22,127.37,127.36,127.37,100
02/03/2020,13:09:37,127.3564,127.35,127.36,376
02/03/2020,13:09:42,127.355,127.35,127.36,100
02/03/2020,13:09:57,127.36,127.36,127.37,102
02/03/2020,13:09:58,127.365,127.36,127.37,100
02/03/2020,13:09:58,127.367,127.36,127.37,308
02/03/2020,13:10:05,127.36,127.35,127.36,100
02/03/2020,13:10:13,127.37,127.37,127.38,100
02/03/2020,13:10:40,127.355,127.35,127.36,332
02/03/2020,13:10:45,127.36,127.36,127.37,100
02/03/2020,13:11:07,127.36,127.34,127.35,100
02/03/2020,13:11:14,127.34,127.34,127.35,600
02/03/2020,13:11:36,127.345,127.34,127.35,100
02/03/2020,13:11:37,127.34,127.34,127.35,100
02/03/2020,13:11:37,127.34,127.34,127.35,100
02/03/2020,13:11:37,127.34,127.34,127.35,100
02/03/2020,13:12:17,127.32,127.32,127.33,100
02/03/2020,13:12:17,127.32,127.32,127.33,100
02/03/2020,13:12:17,127.32,127.32,127.33,100
02/03/2020,13:12:17,127.32,127.31,127.32,200
02/03/2020,13:12:17,127.32,127.31,127.32,100
02/03/2020,13:12:20,127.315,127.31,127.32,100
02/03/2020,13:12:26,127.31,127.31,127.32,102
02/03/2020,13:12:27,127.3032,127.3,127.31,422
02/03/2020,13:12:32,127.28,127.28,127.29,100
02/03/2020,13:12:34,127.28,127.28,127.28,100
02/03/2020,13:12:34,127.28,127.28,127.28,100
02/03/2020,13:12:34,127.28,127.27,127.28,100
02/03/2020,13:12:34,127.28,127.27,127.28,200
02/03/2020,13:12:34,127.28,127.27,127.28,100
02/03/2020,13:12:35,127.28,127.27,127.28,200
02/03/2020,13:12:36,127.27,127.27,127.28,100
02/03/2020,13:12:36,127.27,127.27,127.28,100
02/03/2020,13:12:41,127.26,127.26,127.27,100
02/03/2020,13:12:41,127.26,127.26,127.27,100
02/03/2020,13:12:56,127.27,127.26,127.27,100
02/03/2020,13:12:56,127.26,127.26,127.27,100
02/03/2020,13:12:56,127.26,127.26,127.27,200
02/03/2020,13:12:56,127.26,127.26,127.27,200
02/03/2020,13:12:56,127.26,127.26,127.27,300
02/03/2020,13:12:56,127.26,127.26,127.27,100
02/03/2020,13:12:56,127.265,127.26,127.27,100
02/03/2020,13:12:56,127.26,127.26,127.27,100
02/03/2020,13:12:56,127.26,127.26,127.27,200
02/03/2020,13:12:56,127.26,127.26,127.27,100
02/03/2020,13:12:56,127.26,127.26,127.27,100
02/03/2020,13:12:56,127.26,127.26,127.27,700
02/03/2020,13:12:56,127.26,127.26,127.27,100
02/03/2020,13:12:56,127.25,127.26,127.27,100
02/03/2020,13:12:56,127.23,127.25,127.26,600
02/03/2020,13:12:56,127.24,127.23,127.24,100
02/03/2020,13:12:56,127.235,127.23,127.24,100
02/03/2020,13:12:56,127.24,127.23,127.24,100
02/03/2020,13:12:57,127.24,127.23,127.24,100
02/03/2020,13:12:57,127.24,127.23,127.24,100
02/03/2020,13:12:57,127.24,127.23,127.24,100
02/03/2020,13:12:57,127.24,127.24,127.25,100
02/03/2020,13:13:02,127.24,127.25,127.26,100
02/03/2020,13:13:02,127.24,127.25,127.26,100
02/03/2020,13:13:02,127.24,127.24,127.25,100
02/03/2020,13:13:02,127.24,127.24,127.25,100
02/03/2020,13:13:28,127.2265,127.22,127.23,713
02/03/2020,13:13:34,127.22,127.21,127.22,100
02/03/2020,13:13:34,127.21,127.2,127.21,100
02/03/2020,13:13:38,127.21,127.21,127.22,100
02/03/2020,13:13:38,127.21,127.21,127.22,100
02/03/2020,13:13:38,127.21,127.21,127.22,500
02/03/2020,13:13:38,127.21,127.21,127.22,100
02/03/2020,13:13:38,127.21,127.21,127.22,100
02/03/2020,13:13:38,127.21,127.21,127.22,100
02/03/2020,13:13:38,127.21,127.21,127.22,100
02/03/2020,13:13:38,127.21,127.21,127.22,100
02/03/2020,13:13:38,127.205,127.2,127.21,100
02/03/2020,13:13:41,127.21,127.2,127.21,100
02/03/2020,13:13:42,127.21,127.21,127.22,100
02/03/2020,13:13:50,127.2,127.19,127.2,100
02/03/2020,13:13:50,127.2,127.19,127.2,100
02/03/2020,13:13:50,127.1999,127.19,127.2,199
02/03/2020,13:13:51,127.19,127.18,127.19,100
02/03/2020,13:13:51,127.19,127.18,127.19,100
02/03/2020,13:14:02,127.2,127.2,127.21,100
02/03/2020,13:14:12,127.21,127.2,127.21,100
02/03/2020,13:14:12,127.22,127.21,127.22,100
02/03/2020,13:14:12,127.22,127.21,127.22,100
02/03/2020,13:14:13,127.21,127.21,127.22,100
02/03/2020,13:14:19,127.21,127.2,127.21,100
02/03/2020,13:14:19,127.2,127.2,127.21,1012
02/03/2020,13:14:30,127.22,127.22,127.23,100
02/03/2020,13:14:30,127.22,127.22,127.23,100
02/03/2020,13:14:46,127.23,127.23,127.24,100
02/03/2020,13:15:01,127.24,127.23,127.24,100
02/03/2020,13:15:01,127.23,127.22,127.23,100
02/03/2020,13:15:08,127.2,127.19,127.2,100
02/03/2020,13:15:13,127.2,127.2,127.21,100
02/03/2020,13:15:39,127.21,127.21,127.22,100
02/03/2020,13:15:41,127.215,127.21,127.22,154
02/03/2020,13:15:41,127.21,127.21,127.22,100
02/03/2020,13:15:41,127.21,127.21,127.22,100
02/03/2020,13:15:41,127.21,127.21,127.22,100
02/03/2020,13:15:50,127.18,127.18,127.19,230
02/03/2020,13:15:50,127.19,127.19,127.2,100
02/03/2020,13:15:53,127.1951,127.19,127.2,133
02/03/2020,13:15:56,127.2187,127.21,127.22,148
02/03/2020,13:15:57,127.22,127.21,127.22,100
02/03/2020,13:16:19,127.25,127.24,127.25,100
02/03/2020,13:16:35,127.23,127.23,127.24,100
02/03/2020,13:16:35,127.235,127.23,127.24,100
02/03/2020,13:16:37,127.23,127.23,127.24,100
02/03/2020,13:16:37,127.23,127.23,127.24,100
02/03/2020,13:16:37,127.23,127.23,127.24,100
02/03/2020,13:16:40,127.23,127.23,127.24,100
02/03/2020,13:16:44,127.25,127.25,127.26,100
02/03/2020,13:16:56,127.2368,127.23,127.25,421
02/03/2020,13:17:04,127.215,127.21,127.22,197
02/03/2020,13:17:18,127.23,127.22,127.23,100
02/03/2020,13:17:18,127.23,127.22,127.23,100
02/03/2020,13:17:20,127.23,127.22,127.23,100
02/03/2020,13:17:45,127.23,127.23,127.24,100
02/03/2020,13:17:45,127.23,127.23,127.24,100
02/03/2020,13:17:45,127.23,127.23,127.24,100
02/03/2020,13:18:16,127.26,127.25,127.26,100
02/03/2020,13:18:24,127.25,127.24,127.25,100
02/03/2020,13:18:24,127.245,127.24,127.25,163
02/03/2020,13:18:33,127.25,127.25,127.26,100
02/03/2020,13:18:33,127.25,127.25,127.26,100
02/03/2020,13:18:33,127.25,127.25,127.26,100
02/03/2020,13:18:38,127.26,127.26,127.27,100
02/03/2020,13:19:18,127.27,127.27,127.28,200
02/03/2020,13:19:23,127.2666,127.26,127.27,240
02/03/2020,13:19:23,127.265,127.26,127.27,200
02/03/2020,13:19:27,127.28,127.27,127.28,100
02/03/2020,13:19:33,127.27,127.26,127.27,500
02/03/2020,13:19:33,127.27,127.26,127.27,600
02/03/2020,13:19:52,127.28,127.27,127.28,100
02/03/2020,13:20:04,127.25,127.24,127.25,100
02/03/2020,13:20:22,127.26,127.26,127.27,100
02/03/2020,13:20:22,127.26,127.26,127.27,100
02/03/2020,13:21:04,127.295,127.29,127.3,163
02/03/2020,13:21:10,127.29,127.28,127.29,100
02/03/2020,13:21:11,127.28,127.27,127.28,100
02/03/2020,13:21:43,127.28,127.28,127.29,100
02/03/2020,13:21:45,127.29,127.29,127.3,100
02/03/2020,13:22:04,127.3242,127.32,127.33,347
02/03/2020,13:22:05,127.3301,127.32,127.34,142
02/03/2020,13:22:10,127.33,127.32,127.33,100
02/03/2020,13:22:13,127.32,127.31,127.32,100
02/03/2020,13:22:24,127.29,127.29,127.3,500
02/03/2020,13:22:24,127.29,127.29,127.3,100
02/03/2020,13:22:30,127.295,127.29,127.3,100
02/03/2020,13:22:45,127.29,127.29,127.3,100
02/03/2020,13:22:45,127.29,127.29,127.3,100
02/03/2020,13:22:46,127.3,127.3,127.31,100
02/03/2020,13:22:59,127.3066,127.3,127.31,643
02/03/2020,13:23:03,127.31,127.31,127.32,100
02/03/2020,13:23:04,127.315,127.31,127.32,100
02/03/2020,13:23:10,127.3199,127.31,127.32,145
02/03/2020,13:23:29,127.3,127.29,127.3,14730
02/03/2020,13:23:29,127.3,127.29,127.3,100
02/03/2020,13:23:46,127.295,127.29,127.3,100
02/03/2020,13:24:08,127.28,127.28,127.29,100
02/03/2020,13:24:08,127.28,127.28,127.29,100
02/03/2020,13:24:17,127.29,127.29,127.3,100
02/03/2020,13:24:26,127.3,127.29,127.3,100
02/03/2020,13:24:42,127.2849,127.29,127.3,550
02/03/2020,13:24:42,127.29,127.29,127.3,100
02/03/2020,13:24:45,127.3,127.3,127.31,100
02/03/2020,13:24:45,127.3,127.3,127.31,100
02/03/2020,13:24:58,127.33,127.32,127.33,100
02/03/2020,13:25:13,127.33,127.33,127.34,100
02/03/2020,13:25:37,127.33,127.32,127.33,100
02/03/2020,13:25:57,127.315,127.31,127.32,115
02/03/2020,13:26:20,127.31,127.31,127.32,100
02/03/2020,13:26:20,127.31,127.31,127.32,100
02/03/2020,13:26:20,127.31,127.31,127.32,100
02/03/2020,13:26:20,127.31,127.31,127.32,400
02/03/2020,13:26:20,127.32,127.31,127.32,100
02/03/2020,13:26:24,127.3,127.29,127.3,100
02/03/2020,13:26:30,127.3135,127.31,127.32,756
02/03/2020,13:26:45,127.31,127.31,127.32,100
02/03/2020,13:27:45,127.31,127.31,127.32,100
02/03/2020,13:27:45,127.31,127.31,127.32,100
02/03/2020,13:27:53,127.31,127.31,127.32,100
02/03/2020,13:27:55,127.315,127.31,127.32,100
02/03/2020,13:27:55,127.31,127.31,127.32,100
02/03/2020,13:28:19,127.31,127.3,127.31,100
02/03/2020,13:28:30,127.31,127.31,127.32,100
02/03/2020,13:28:30,127.31,127.31,127.32,100
02/03/2020,13:28:31,127.31,127.31,127.32,200
02/03/2020,13:28:53,127.305,127.3,127.31,100
02/03/2020,13:29:35,127.25,127.25,127.26,100
02/03/2020,13:29:43,127.25,127.24,127.25,100
02/03/2020,13:29:43,127.25,127.24,127.25,100
02/03/2020,13:29:51,127.235,127.24,127.25,100
02/03/2020,13:29:51,127.24,127.24,127.25,100
02/03/2020,13:30:00,127.25,127.25,127.26,100
02/03/2020,13:30:00,127.25,127.25,127.26,100
02/03/2020,13:30:20,127.25,127.25,127.26,225
02/03/2020,13:30:24,127.26,127.26,127.27,100
02/03/2020,13:30:55,127.31,127.31,127.32,100
02/03/2020,13:31:02,127.32,127.31,127.32,100
02/03/2020,13:31:29,127.295,127.28,127.29,100
02/03/2020,13:31:29,127.281,127.28,127.29,100
02/03/2020,13:31:29,127.28,127.28,127.29,100
02/03/2020,13:31:29,127.281,127.28,127.29,100
02/03/2020,13:31:29,127.285,127.28,127.29,100
